TARIH_DATE,GUN_TIPI,MEVSIM,CALISMA_DURUMU,AY_ADI,GUN_BILGISI,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,lag_7,lag_8,lag_9,lag_10,lag_11,lag_12,lag_13,lag_14,lag_15,lag_16,lag_17,lag_18,lag_19,lag_20,lag_21,KAZA_SAYISI
2023-03-17,Hafta İçi,İlkbahar,İş Günü,March,Friday,14.0,13.0,17.0,15.0,3.0,5.0,8.0,6.0,10.0,9.0,10.0,9.0,8.0,21.0,8.0,12.0,9.0,10.0,6.0,6.0,8.0,7
2023-03-18,Hafta Sonu,İlkbahar,Tatil Günü,March,Saturday,7.0,14.0,13.0,17.0,15.0,3.0,5.0,8.0,6.0,10.0,9.0,10.0,9.0,8.0,21.0,8.0,12.0,9.0,10.0,6.0,6.0,8
2023-03-19,Hafta Sonu,İlkbahar,Tatil Günü,March,Sunday,8.0,7.0,14.0,13.0,17.0,15.0,3.0,5.0,8.0,6.0,10.0,9.0,10.0,9.0,8.0,21.0,8.0,12.0,9.0,10.0,6.0,3
2023-03-20,Hafta İçi,İlkbahar,İş Günü,March,Monday,3.0,8.0,7.0,14.0,13.0,17.0,15.0,3.0,5.0,8.0,6.0,10.0,9.0,10.0,9.0,8.0,21.0,8.0,12.0,9.0,10.0,10
2023-03-21,Hafta İçi,İlkbahar,İş Günü,March,Tuesday,10.0,3.0,8.0,7.0,14.0,13.0,17.0,15.0,3.0,5.0,8.0,6.0,10.0,9.0,10.0,9.0,8.0,21.0,8.0,12.0,9.0,12
2023-03-22,Hafta İçi,İlkbahar,İş Günü,March,Wednesday,12.0,10.0,3.0,8.0,7.0,14.0,13.0,17.0,15.0,3.0,5.0,8.0,6.0,10.0,9.0,10.0,9.0,8.0,21.0,8.0,12.0,16
2023-03-23,Hafta İçi,İlkbahar,İş Günü,March,Thursday,16.0,12.0,10.0,3.0,8.0,7.0,14.0,13.0,17.0,15.0,3.0,5.0,8.0,6.0,10.0,9.0,10.0,9.0,8.0,21.0,8.0,6
2023-03-24,Hafta İçi,İlkbahar,İş Günü,March,Friday,6.0,16.0,12.0,10.0,3.0,8.0,7.0,14.0,13.0,17.0,15.0,3.0,5.0,8.0,6.0,10.0,9.0,10.0,9.0,8.0,21.0,7
2023-03-25,Hafta Sonu,İlkbahar,Tatil Günü,March,Saturday,7.0,6.0,16.0,12.0,10.0,3.0,8.0,7.0,14.0,13.0,17.0,15.0,3.0,5.0,8.0,6.0,10.0,9.0,10.0,9.0,8.0,14
2023-03-26,Hafta Sonu,İlkbahar,Tatil Günü,March,Sunday,14.0,7.0,6.0,16.0,12.0,10.0,3.0,8.0,7.0,14.0,13.0,17.0,15.0,3.0,5.0,8.0,6.0,10.0,9.0,10.0,9.0,2
2023-03-27,Hafta İçi,İlkbahar,İş Günü,March,Monday,2.0,14.0,7.0,6.0,16.0,12.0,10.0,3.0,8.0,7.0,14.0,13.0,17.0,15.0,3.0,5.0,8.0,6.0,10.0,9.0,10.0,17
2023-03-28,Hafta İçi,İlkbahar,İş Günü,March,Tuesday,17.0,2.0,14.0,7.0,6.0,16.0,12.0,10.0,3.0,8.0,7.0,14.0,13.0,17.0,15.0,3.0,5.0,8.0,6.0,10.0,9.0,13
2023-03-29,Hafta İçi,İlkbahar,İş Günü,March,Wednesday,13.0,17.0,2.0,14.0,7.0,6.0,16.0,12.0,10.0,3.0,8.0,7.0,14.0,13.0,17.0,15.0,3.0,5.0,8.0,6.0,10.0,9
2023-03-30,Hafta İçi,İlkbahar,İş Günü,March,Thursday,9.0,13.0,17.0,2.0,14.0,7.0,6.0,16.0,12.0,10.0,3.0,8.0,7.0,14.0,13.0,17.0,15.0,3.0,5.0,8.0,6.0,12
2023-03-31,Hafta İçi,İlkbahar,İş Günü,March,Friday,12.0,9.0,13.0,17.0,2.0,14.0,7.0,6.0,16.0,12.0,10.0,3.0,8.0,7.0,14.0,13.0,17.0,15.0,3.0,5.0,8.0,13
2023-04-01,Hafta Sonu,İlkbahar,Tatil Günü,April,Saturday,13.0,12.0,9.0,13.0,17.0,2.0,14.0,7.0,6.0,16.0,12.0,10.0,3.0,8.0,7.0,14.0,13.0,17.0,15.0,3.0,5.0,8
2023-04-02,Hafta Sonu,İlkbahar,Tatil Günü,April,Sunday,8.0,13.0,12.0,9.0,13.0,17.0,2.0,14.0,7.0,6.0,16.0,12.0,10.0,3.0,8.0,7.0,14.0,13.0,17.0,15.0,3.0,3
2023-04-03,Hafta İçi,İlkbahar,İş Günü,April,Monday,3.0,8.0,13.0,12.0,9.0,13.0,17.0,2.0,14.0,7.0,6.0,16.0,12.0,10.0,3.0,8.0,7.0,14.0,13.0,17.0,15.0,9
2023-04-04,Hafta İçi,İlkbahar,İş Günü,April,Tuesday,9.0,3.0,8.0,13.0,12.0,9.0,13.0,17.0,2.0,14.0,7.0,6.0,16.0,12.0,10.0,3.0,8.0,7.0,14.0,13.0,17.0,13
2023-04-05,Hafta İçi,İlkbahar,İş Günü,April,Wednesday,13.0,9.0,3.0,8.0,13.0,12.0,9.0,13.0,17.0,2.0,14.0,7.0,6.0,16.0,12.0,10.0,3.0,8.0,7.0,14.0,13.0,5
2023-04-06,Hafta İçi,İlkbahar,İş Günü,April,Thursday,5.0,13.0,9.0,3.0,8.0,13.0,12.0,9.0,13.0,17.0,2.0,14.0,7.0,6.0,16.0,12.0,10.0,3.0,8.0,7.0,14.0,9
2023-04-07,Hafta İçi,İlkbahar,İş Günü,April,Friday,9.0,5.0,13.0,9.0,3.0,8.0,13.0,12.0,9.0,13.0,17.0,2.0,14.0,7.0,6.0,16.0,12.0,10.0,3.0,8.0,7.0,13
2023-04-08,Hafta Sonu,İlkbahar,Tatil Günü,April,Saturday,13.0,9.0,5.0,13.0,9.0,3.0,8.0,13.0,12.0,9.0,13.0,17.0,2.0,14.0,7.0,6.0,16.0,12.0,10.0,3.0,8.0,6
2023-04-09,Hafta Sonu,İlkbahar,Tatil Günü,April,Sunday,6.0,13.0,9.0,5.0,13.0,9.0,3.0,8.0,13.0,12.0,9.0,13.0,17.0,2.0,14.0,7.0,6.0,16.0,12.0,10.0,3.0,4
2023-04-10,Hafta İçi,İlkbahar,İş Günü,April,Monday,4.0,6.0,13.0,9.0,5.0,13.0,9.0,3.0,8.0,13.0,12.0,9.0,13.0,17.0,2.0,14.0,7.0,6.0,16.0,12.0,10.0,21
2023-04-11,Hafta İçi,İlkbahar,İş Günü,April,Tuesday,21.0,4.0,6.0,13.0,9.0,5.0,13.0,9.0,3.0,8.0,13.0,12.0,9.0,13.0,17.0,2.0,14.0,7.0,6.0,16.0,12.0,5
2023-04-12,Hafta İçi,İlkbahar,İş Günü,April,Wednesday,5.0,21.0,4.0,6.0,13.0,9.0,5.0,13.0,9.0,3.0,8.0,13.0,12.0,9.0,13.0,17.0,2.0,14.0,7.0,6.0,16.0,8
2023-04-13,Hafta İçi,İlkbahar,İş Günü,April,Thursday,8.0,5.0,21.0,4.0,6.0,13.0,9.0,5.0,13.0,9.0,3.0,8.0,13.0,12.0,9.0,13.0,17.0,2.0,14.0,7.0,6.0,15
2023-04-14,Hafta İçi,İlkbahar,İş Günü,April,Friday,15.0,8.0,5.0,21.0,4.0,6.0,13.0,9.0,5.0,13.0,9.0,3.0,8.0,13.0,12.0,9.0,13.0,17.0,2.0,14.0,7.0,13
2023-04-15,Hafta Sonu,İlkbahar,Tatil Günü,April,Saturday,13.0,15.0,8.0,5.0,21.0,4.0,6.0,13.0,9.0,5.0,13.0,9.0,3.0,8.0,13.0,12.0,9.0,13.0,17.0,2.0,14.0,6
2023-04-16,Hafta Sonu,İlkbahar,Tatil Günü,April,Sunday,6.0,13.0,15.0,8.0,5.0,21.0,4.0,6.0,13.0,9.0,5.0,13.0,9.0,3.0,8.0,13.0,12.0,9.0,13.0,17.0,2.0,4
2023-04-17,Hafta İçi,İlkbahar,İş Günü,April,Monday,4.0,6.0,13.0,15.0,8.0,5.0,21.0,4.0,6.0,13.0,9.0,5.0,13.0,9.0,3.0,8.0,13.0,12.0,9.0,13.0,17.0,11
2023-04-18,Hafta İçi,İlkbahar,İş Günü,April,Tuesday,11.0,4.0,6.0,13.0,15.0,8.0,5.0,21.0,4.0,6.0,13.0,9.0,5.0,13.0,9.0,3.0,8.0,13.0,12.0,9.0,13.0,13
2023-04-19,Hafta İçi,İlkbahar,İş Günü,April,Wednesday,13.0,11.0,4.0,6.0,13.0,15.0,8.0,5.0,21.0,4.0,6.0,13.0,9.0,5.0,13.0,9.0,3.0,8.0,13.0,12.0,9.0,13
2023-04-20,Resmi Tatil,İlkbahar,Tatil Günü,April,Thursday,13.0,13.0,11.0,4.0,6.0,13.0,15.0,8.0,5.0,21.0,4.0,6.0,13.0,9.0,5.0,13.0,9.0,3.0,8.0,13.0,12.0,12
2023-04-21,Resmi Tatil,İlkbahar,Tatil Günü,April,Friday,12.0,13.0,13.0,11.0,4.0,6.0,13.0,15.0,8.0,5.0,21.0,4.0,6.0,13.0,9.0,5.0,13.0,9.0,3.0,8.0,13.0,8
2023-04-22,Resmi Tatil,İlkbahar,Tatil Günü,April,Saturday,8.0,12.0,13.0,13.0,11.0,4.0,6.0,13.0,15.0,8.0,5.0,21.0,4.0,6.0,13.0,9.0,5.0,13.0,9.0,3.0,8.0,10
2023-04-23,Resmi Tatil,İlkbahar,Tatil Günü,April,Sunday,10.0,8.0,12.0,13.0,13.0,11.0,4.0,6.0,13.0,15.0,8.0,5.0,21.0,4.0,6.0,13.0,9.0,5.0,13.0,9.0,3.0,3
2023-04-24,Hafta İçi,İlkbahar,İş Günü,April,Monday,3.0,10.0,8.0,12.0,13.0,13.0,11.0,4.0,6.0,13.0,15.0,8.0,5.0,21.0,4.0,6.0,13.0,9.0,5.0,13.0,9.0,12
2023-04-25,Hafta İçi,İlkbahar,İş Günü,April,Tuesday,12.0,3.0,10.0,8.0,12.0,13.0,13.0,11.0,4.0,6.0,13.0,15.0,8.0,5.0,21.0,4.0,6.0,13.0,9.0,5.0,13.0,9
2023-04-26,Hafta İçi,İlkbahar,İş Günü,April,Wednesday,9.0,12.0,3.0,10.0,8.0,12.0,13.0,13.0,11.0,4.0,6.0,13.0,15.0,8.0,5.0,21.0,4.0,6.0,13.0,9.0,5.0,12
2023-04-27,Hafta İçi,İlkbahar,İş Günü,April,Thursday,12.0,9.0,12.0,3.0,10.0,8.0,12.0,13.0,13.0,11.0,4.0,6.0,13.0,15.0,8.0,5.0,21.0,4.0,6.0,13.0,9.0,6
2023-04-28,Hafta İçi,İlkbahar,İş Günü,April,Friday,6.0,12.0,9.0,12.0,3.0,10.0,8.0,12.0,13.0,13.0,11.0,4.0,6.0,13.0,15.0,8.0,5.0,21.0,4.0,6.0,13.0,13
2023-04-29,Hafta Sonu,İlkbahar,Tatil Günü,April,Saturday,13.0,6.0,12.0,9.0,12.0,3.0,10.0,8.0,12.0,13.0,13.0,11.0,4.0,6.0,13.0,15.0,8.0,5.0,21.0,4.0,6.0,8
2023-04-30,Hafta Sonu,İlkbahar,Tatil Günü,April,Sunday,8.0,13.0,6.0,12.0,9.0,12.0,3.0,10.0,8.0,12.0,13.0,13.0,11.0,4.0,6.0,13.0,15.0,8.0,5.0,21.0,4.0,3
2023-05-01,Resmi Tatil,İlkbahar,Tatil Günü,May,Monday,3.0,8.0,13.0,6.0,12.0,9.0,12.0,3.0,10.0,8.0,12.0,13.0,13.0,11.0,4.0,6.0,13.0,15.0,8.0,5.0,21.0,15
2023-05-02,Hafta İçi,İlkbahar,İş Günü,May,Tuesday,15.0,3.0,8.0,13.0,6.0,12.0,9.0,12.0,3.0,10.0,8.0,12.0,13.0,13.0,11.0,4.0,6.0,13.0,15.0,8.0,5.0,14
2023-05-03,Hafta İçi,İlkbahar,İş Günü,May,Wednesday,14.0,15.0,3.0,8.0,13.0,6.0,12.0,9.0,12.0,3.0,10.0,8.0,12.0,13.0,13.0,11.0,4.0,6.0,13.0,15.0,8.0,9
2023-05-04,Hafta İçi,İlkbahar,İş Günü,May,Thursday,9.0,14.0,15.0,3.0,8.0,13.0,6.0,12.0,9.0,12.0,3.0,10.0,8.0,12.0,13.0,13.0,11.0,4.0,6.0,13.0,15.0,9
2023-05-05,Hafta İçi,İlkbahar,İş Günü,May,Friday,9.0,9.0,14.0,15.0,3.0,8.0,13.0,6.0,12.0,9.0,12.0,3.0,10.0,8.0,12.0,13.0,13.0,11.0,4.0,6.0,13.0,12
2023-05-06,Hafta Sonu,İlkbahar,Tatil Günü,May,Saturday,12.0,9.0,9.0,14.0,15.0,3.0,8.0,13.0,6.0,12.0,9.0,12.0,3.0,10.0,8.0,12.0,13.0,13.0,11.0,4.0,6.0,6
2023-05-07,Hafta Sonu,İlkbahar,Tatil Günü,May,Sunday,6.0,12.0,9.0,9.0,14.0,15.0,3.0,8.0,13.0,6.0,12.0,9.0,12.0,3.0,10.0,8.0,12.0,13.0,13.0,11.0,4.0,8
2023-05-08,Hafta İçi,İlkbahar,İş Günü,May,Monday,8.0,6.0,12.0,9.0,9.0,14.0,15.0,3.0,8.0,13.0,6.0,12.0,9.0,12.0,3.0,10.0,8.0,12.0,13.0,13.0,11.0,15
2023-05-09,Hafta İçi,İlkbahar,İş Günü,May,Tuesday,15.0,8.0,6.0,12.0,9.0,9.0,14.0,15.0,3.0,8.0,13.0,6.0,12.0,9.0,12.0,3.0,10.0,8.0,12.0,13.0,13.0,7
2023-05-10,Hafta İçi,İlkbahar,İş Günü,May,Wednesday,7.0,15.0,8.0,6.0,12.0,9.0,9.0,14.0,15.0,3.0,8.0,13.0,6.0,12.0,9.0,12.0,3.0,10.0,8.0,12.0,13.0,11
2023-05-11,Hafta İçi,İlkbahar,İş Günü,May,Thursday,11.0,7.0,15.0,8.0,6.0,12.0,9.0,9.0,14.0,15.0,3.0,8.0,13.0,6.0,12.0,9.0,12.0,3.0,10.0,8.0,12.0,7
2023-05-12,Hafta İçi,İlkbahar,İş Günü,May,Friday,7.0,11.0,7.0,15.0,8.0,6.0,12.0,9.0,9.0,14.0,15.0,3.0,8.0,13.0,6.0,12.0,9.0,12.0,3.0,10.0,8.0,10
2023-05-13,Hafta Sonu,İlkbahar,Tatil Günü,May,Saturday,10.0,7.0,11.0,7.0,15.0,8.0,6.0,12.0,9.0,9.0,14.0,15.0,3.0,8.0,13.0,6.0,12.0,9.0,12.0,3.0,10.0,6
2023-05-14,Hafta Sonu,İlkbahar,Tatil Günü,May,Sunday,6.0,10.0,7.0,11.0,7.0,15.0,8.0,6.0,12.0,9.0,9.0,14.0,15.0,3.0,8.0,13.0,6.0,12.0,9.0,12.0,3.0,2
2023-05-15,Hafta İçi,İlkbahar,İş Günü,May,Monday,2.0,6.0,10.0,7.0,11.0,7.0,15.0,8.0,6.0,12.0,9.0,9.0,14.0,15.0,3.0,8.0,13.0,6.0,12.0,9.0,12.0,9
2023-05-16,Hafta İçi,İlkbahar,İş Günü,May,Tuesday,9.0,2.0,6.0,10.0,7.0,11.0,7.0,15.0,8.0,6.0,12.0,9.0,9.0,14.0,15.0,3.0,8.0,13.0,6.0,12.0,9.0,14
2023-05-17,Hafta İçi,İlkbahar,İş Günü,May,Wednesday,14.0,9.0,2.0,6.0,10.0,7.0,11.0,7.0,15.0,8.0,6.0,12.0,9.0,9.0,14.0,15.0,3.0,8.0,13.0,6.0,12.0,13
2023-05-18,Hafta İçi,İlkbahar,İş Günü,May,Thursday,13.0,14.0,9.0,2.0,6.0,10.0,7.0,11.0,7.0,15.0,8.0,6.0,12.0,9.0,9.0,14.0,15.0,3.0,8.0,13.0,6.0,11
2023-05-19,Resmi Tatil,İlkbahar,Tatil Günü,May,Friday,11.0,13.0,14.0,9.0,2.0,6.0,10.0,7.0,11.0,7.0,15.0,8.0,6.0,12.0,9.0,9.0,14.0,15.0,3.0,8.0,13.0,3
2023-05-20,Hafta Sonu,İlkbahar,Tatil Günü,May,Saturday,3.0,11.0,13.0,14.0,9.0,2.0,6.0,10.0,7.0,11.0,7.0,15.0,8.0,6.0,12.0,9.0,9.0,14.0,15.0,3.0,8.0,10
2023-05-21,Hafta Sonu,İlkbahar,Tatil Günü,May,Sunday,10.0,3.0,11.0,13.0,14.0,9.0,2.0,6.0,10.0,7.0,11.0,7.0,15.0,8.0,6.0,12.0,9.0,9.0,14.0,15.0,3.0,3
2023-05-22,Hafta İçi,İlkbahar,İş Günü,May,Monday,3.0,10.0,3.0,11.0,13.0,14.0,9.0,2.0,6.0,10.0,7.0,11.0,7.0,15.0,8.0,6.0,12.0,9.0,9.0,14.0,15.0,12
2023-05-23,Hafta İçi,İlkbahar,İş Günü,May,Tuesday,12.0,3.0,10.0,3.0,11.0,13.0,14.0,9.0,2.0,6.0,10.0,7.0,11.0,7.0,15.0,8.0,6.0,12.0,9.0,9.0,14.0,7
2023-05-24,Hafta İçi,İlkbahar,İş Günü,May,Wednesday,7.0,12.0,3.0,10.0,3.0,11.0,13.0,14.0,9.0,2.0,6.0,10.0,7.0,11.0,7.0,15.0,8.0,6.0,12.0,9.0,9.0,11
2023-05-25,Hafta İçi,İlkbahar,İş Günü,May,Thursday,11.0,7.0,12.0,3.0,10.0,3.0,11.0,13.0,14.0,9.0,2.0,6.0,10.0,7.0,11.0,7.0,15.0,8.0,6.0,12.0,9.0,10
2023-05-26,Hafta İçi,İlkbahar,İş Günü,May,Friday,10.0,11.0,7.0,12.0,3.0,10.0,3.0,11.0,13.0,14.0,9.0,2.0,6.0,10.0,7.0,11.0,7.0,15.0,8.0,6.0,12.0,13
2023-05-27,Hafta Sonu,İlkbahar,Tatil Günü,May,Saturday,13.0,10.0,11.0,7.0,12.0,3.0,10.0,3.0,11.0,13.0,14.0,9.0,2.0,6.0,10.0,7.0,11.0,7.0,15.0,8.0,6.0,13
2023-05-29,Hafta İçi,İlkbahar,İş Günü,May,Monday,13.0,13.0,10.0,11.0,7.0,12.0,3.0,10.0,3.0,11.0,13.0,14.0,9.0,2.0,6.0,10.0,7.0,11.0,7.0,15.0,8.0,7
2023-05-30,Hafta İçi,İlkbahar,İş Günü,May,Tuesday,7.0,13.0,13.0,10.0,11.0,7.0,12.0,3.0,10.0,3.0,11.0,13.0,14.0,9.0,2.0,6.0,10.0,7.0,11.0,7.0,15.0,14
2023-05-31,Hafta İçi,İlkbahar,İş Günü,May,Wednesday,14.0,7.0,13.0,13.0,10.0,11.0,7.0,12.0,3.0,10.0,3.0,11.0,13.0,14.0,9.0,2.0,6.0,10.0,7.0,11.0,7.0,5
2023-06-01,Hafta İçi,Yaz,İş Günü,June,Thursday,5.0,14.0,7.0,13.0,13.0,10.0,11.0,7.0,12.0,3.0,10.0,3.0,11.0,13.0,14.0,9.0,2.0,6.0,10.0,7.0,11.0,7
2023-06-02,Hafta İçi,Yaz,İş Günü,June,Friday,7.0,5.0,14.0,7.0,13.0,13.0,10.0,11.0,7.0,12.0,3.0,10.0,3.0,11.0,13.0,14.0,9.0,2.0,6.0,10.0,7.0,10
2023-06-03,Hafta Sonu,Yaz,Tatil Günü,June,Saturday,10.0,7.0,5.0,14.0,7.0,13.0,13.0,10.0,11.0,7.0,12.0,3.0,10.0,3.0,11.0,13.0,14.0,9.0,2.0,6.0,10.0,5
2023-06-04,Hafta Sonu,Yaz,Tatil Günü,June,Sunday,5.0,10.0,7.0,5.0,14.0,7.0,13.0,13.0,10.0,11.0,7.0,12.0,3.0,10.0,3.0,11.0,13.0,14.0,9.0,2.0,6.0,3
2023-06-05,Hafta İçi,Yaz,İş Günü,June,Monday,3.0,5.0,10.0,7.0,5.0,14.0,7.0,13.0,13.0,10.0,11.0,7.0,12.0,3.0,10.0,3.0,11.0,13.0,14.0,9.0,2.0,16
2023-06-06,Hafta İçi,Yaz,İş Günü,June,Tuesday,16.0,3.0,5.0,10.0,7.0,5.0,14.0,7.0,13.0,13.0,10.0,11.0,7.0,12.0,3.0,10.0,3.0,11.0,13.0,14.0,9.0,13
2023-06-07,Hafta İçi,Yaz,İş Günü,June,Wednesday,13.0,16.0,3.0,5.0,10.0,7.0,5.0,14.0,7.0,13.0,13.0,10.0,11.0,7.0,12.0,3.0,10.0,3.0,11.0,13.0,14.0,8
2023-06-08,Hafta İçi,Yaz,İş Günü,June,Thursday,8.0,13.0,16.0,3.0,5.0,10.0,7.0,5.0,14.0,7.0,13.0,13.0,10.0,11.0,7.0,12.0,3.0,10.0,3.0,11.0,13.0,10
2023-06-09,Hafta İçi,Yaz,İş Günü,June,Friday,10.0,8.0,13.0,16.0,3.0,5.0,10.0,7.0,5.0,14.0,7.0,13.0,13.0,10.0,11.0,7.0,12.0,3.0,10.0,3.0,11.0,13
2023-06-10,Hafta Sonu,Yaz,Tatil Günü,June,Saturday,13.0,10.0,8.0,13.0,16.0,3.0,5.0,10.0,7.0,5.0,14.0,7.0,13.0,13.0,10.0,11.0,7.0,12.0,3.0,10.0,3.0,6
2023-06-11,Hafta Sonu,Yaz,Tatil Günü,June,Sunday,6.0,13.0,10.0,8.0,13.0,16.0,3.0,5.0,10.0,7.0,5.0,14.0,7.0,13.0,13.0,10.0,11.0,7.0,12.0,3.0,10.0,8
2023-06-12,Hafta İçi,Yaz,İş Günü,June,Monday,8.0,6.0,13.0,10.0,8.0,13.0,16.0,3.0,5.0,10.0,7.0,5.0,14.0,7.0,13.0,13.0,10.0,11.0,7.0,12.0,3.0,12
2023-06-13,Hafta İçi,Yaz,İş Günü,June,Tuesday,12.0,8.0,6.0,13.0,10.0,8.0,13.0,16.0,3.0,5.0,10.0,7.0,5.0,14.0,7.0,13.0,13.0,10.0,11.0,7.0,12.0,14
2023-06-14,Hafta İçi,Yaz,İş Günü,June,Wednesday,14.0,12.0,8.0,6.0,13.0,10.0,8.0,13.0,16.0,3.0,5.0,10.0,7.0,5.0,14.0,7.0,13.0,13.0,10.0,11.0,7.0,11
2023-06-15,Hafta İçi,Yaz,İş Günü,June,Thursday,11.0,14.0,12.0,8.0,6.0,13.0,10.0,8.0,13.0,16.0,3.0,5.0,10.0,7.0,5.0,14.0,7.0,13.0,13.0,10.0,11.0,9
2023-06-16,Hafta İçi,Yaz,İş Günü,June,Friday,9.0,11.0,14.0,12.0,8.0,6.0,13.0,10.0,8.0,13.0,16.0,3.0,5.0,10.0,7.0,5.0,14.0,7.0,13.0,13.0,10.0,14
2023-06-17,Hafta Sonu,Yaz,Tatil Günü,June,Saturday,14.0,9.0,11.0,14.0,12.0,8.0,6.0,13.0,10.0,8.0,13.0,16.0,3.0,5.0,10.0,7.0,5.0,14.0,7.0,13.0,13.0,3
2023-06-18,Hafta Sonu,Yaz,Tatil Günü,June,Sunday,3.0,14.0,9.0,11.0,14.0,12.0,8.0,6.0,13.0,10.0,8.0,13.0,16.0,3.0,5.0,10.0,7.0,5.0,14.0,7.0,13.0,6
2023-06-19,Hafta İçi,Yaz,İş Günü,June,Monday,6.0,3.0,14.0,9.0,11.0,14.0,12.0,8.0,6.0,13.0,10.0,8.0,13.0,16.0,3.0,5.0,10.0,7.0,5.0,14.0,7.0,13
2023-06-20,Hafta İçi,Yaz,İş Günü,June,Tuesday,13.0,6.0,3.0,14.0,9.0,11.0,14.0,12.0,8.0,6.0,13.0,10.0,8.0,13.0,16.0,3.0,5.0,10.0,7.0,5.0,14.0,10
2023-06-21,Hafta İçi,Yaz,İş Günü,June,Wednesday,10.0,13.0,6.0,3.0,14.0,9.0,11.0,14.0,12.0,8.0,6.0,13.0,10.0,8.0,13.0,16.0,3.0,5.0,10.0,7.0,5.0,14
2023-06-22,Hafta İçi,Yaz,İş Günü,June,Thursday,14.0,10.0,13.0,6.0,3.0,14.0,9.0,11.0,14.0,12.0,8.0,6.0,13.0,10.0,8.0,13.0,16.0,3.0,5.0,10.0,7.0,21
2023-06-23,Hafta İçi,Yaz,İş Günü,June,Friday,21.0,14.0,10.0,13.0,6.0,3.0,14.0,9.0,11.0,14.0,12.0,8.0,6.0,13.0,10.0,8.0,13.0,16.0,3.0,5.0,10.0,18
2023-06-24,Hafta Sonu,Yaz,Tatil Günü,June,Saturday,18.0,21.0,14.0,10.0,13.0,6.0,3.0,14.0,9.0,11.0,14.0,12.0,8.0,6.0,13.0,10.0,8.0,13.0,16.0,3.0,5.0,7
2023-06-25,Hafta Sonu,Yaz,Tatil Günü,June,Sunday,7.0,18.0,21.0,14.0,10.0,13.0,6.0,3.0,14.0,9.0,11.0,14.0,12.0,8.0,6.0,13.0,10.0,8.0,13.0,16.0,3.0,2
2023-06-26,Hafta İçi,Yaz,İş Günü,June,Monday,2.0,7.0,18.0,21.0,14.0,10.0,13.0,6.0,3.0,14.0,9.0,11.0,14.0,12.0,8.0,6.0,13.0,10.0,8.0,13.0,16.0,10
2023-06-27,Resmi Tatil,Yaz,Tatil Günü,June,Tuesday,10.0,2.0,7.0,18.0,21.0,14.0,10.0,13.0,6.0,3.0,14.0,9.0,11.0,14.0,12.0,8.0,6.0,13.0,10.0,8.0,13.0,4
2023-06-28,Resmi Tatil,Yaz,Tatil Günü,June,Wednesday,4.0,10.0,2.0,7.0,18.0,21.0,14.0,10.0,13.0,6.0,3.0,14.0,9.0,11.0,14.0,12.0,8.0,6.0,13.0,10.0,8.0,2
2023-06-29,Resmi Tatil,Yaz,Tatil Günü,June,Thursday,2.0,4.0,10.0,2.0,7.0,18.0,21.0,14.0,10.0,13.0,6.0,3.0,14.0,9.0,11.0,14.0,12.0,8.0,6.0,13.0,10.0,2
2023-07-01,Resmi Tatil,Yaz,Tatil Günü,July,Saturday,2.0,2.0,4.0,10.0,2.0,7.0,18.0,21.0,14.0,10.0,13.0,6.0,3.0,14.0,9.0,11.0,14.0,12.0,8.0,6.0,13.0,1
2023-07-02,Hafta Sonu,Yaz,Tatil Günü,July,Sunday,1.0,2.0,2.0,4.0,10.0,2.0,7.0,18.0,21.0,14.0,10.0,13.0,6.0,3.0,14.0,9.0,11.0,14.0,12.0,8.0,6.0,4
2023-07-03,Hafta İçi,Yaz,İş Günü,July,Monday,4.0,1.0,2.0,2.0,4.0,10.0,2.0,7.0,18.0,21.0,14.0,10.0,13.0,6.0,3.0,14.0,9.0,11.0,14.0,12.0,8.0,19
2023-07-04,Hafta İçi,Yaz,İş Günü,July,Tuesday,19.0,4.0,1.0,2.0,2.0,4.0,10.0,2.0,7.0,18.0,21.0,14.0,10.0,13.0,6.0,3.0,14.0,9.0,11.0,14.0,12.0,11
2023-07-05,Hafta İçi,Yaz,İş Günü,July,Wednesday,11.0,19.0,4.0,1.0,2.0,2.0,4.0,10.0,2.0,7.0,18.0,21.0,14.0,10.0,13.0,6.0,3.0,14.0,9.0,11.0,14.0,8
2023-07-06,Hafta İçi,Yaz,İş Günü,July,Thursday,8.0,11.0,19.0,4.0,1.0,2.0,2.0,4.0,10.0,2.0,7.0,18.0,21.0,14.0,10.0,13.0,6.0,3.0,14.0,9.0,11.0,8
2023-07-07,Hafta İçi,Yaz,İş Günü,July,Friday,8.0,8.0,11.0,19.0,4.0,1.0,2.0,2.0,4.0,10.0,2.0,7.0,18.0,21.0,14.0,10.0,13.0,6.0,3.0,14.0,9.0,20
2023-07-08,Hafta Sonu,Yaz,Tatil Günü,July,Saturday,20.0,8.0,8.0,11.0,19.0,4.0,1.0,2.0,2.0,4.0,10.0,2.0,7.0,18.0,21.0,14.0,10.0,13.0,6.0,3.0,14.0,16
2023-07-09,Hafta Sonu,Yaz,Tatil Günü,July,Sunday,16.0,20.0,8.0,8.0,11.0,19.0,4.0,1.0,2.0,2.0,4.0,10.0,2.0,7.0,18.0,21.0,14.0,10.0,13.0,6.0,3.0,3
